pdbid,url,http_code,filepath,filesize,error
1he1,https://pdb-redo.eu/dssp/db/1he1/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1he1.dssp,783946,
1hf2,https://pdb-redo.eu/dssp/db/1hf2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hf2.dssp,921697,
1hi9,https://pdb-redo.eu/dssp/db/1hi9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hi9.dssp,1478717,
1hq0,https://pdb-redo.eu/dssp/db/1hq0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hq0.dssp,380950,
1htr,https://pdb-redo.eu/dssp/db/1htr/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1htr.dssp,450184,
1hx6,https://pdb-redo.eu/dssp/db/1hx6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hx6.dssp,1354727,
1hxn,https://pdb-redo.eu/dssp/db/1hxn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hxn.dssp,286844,
1hxr,https://pdb-redo.eu/dssp/db/1hxr/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hxr.dssp,306534,
1hyo,https://pdb-redo.eu/dssp/db/1hyo/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hyo.dssp,1012373,
1hyp,https://pdb-redo.eu/dssp/db/1hyp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hyp.dssp,141641,
1hz6,https://pdb-redo.eu/dssp/db/1hz6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1hz6.dssp,272399,
1i1w,https://pdb-redo.eu/dssp/db/1i1w/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i1w.dssp,885242,
1i24,https://pdb-redo.eu/dssp/db/1i24/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i24.dssp,517430,
1i27,https://pdb-redo.eu/dssp/db/1i27/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i27.dssp,219593,
1i2k,https://pdb-redo.eu/dssp/db/1i2k/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i2k.dssp,354741,
1i2t,https://pdb-redo.eu/dssp/db/1i2t/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i2t.dssp,169752,
1i4u,https://pdb-redo.eu/dssp/db/1i4u/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i4u.dssp,772131,
1i58,https://pdb-redo.eu/dssp/db/1i58/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i58.dssp,464884,
1i8n,https://pdb-redo.eu/dssp/db/1i8n/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1i8n.dssp,363540,
1ia9,https://pdb-redo.eu/dssp/db/1ia9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1ia9.dssp,679638,
1iap,https://pdb-redo.eu/dssp/db/1iap/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iap.dssp,252825,
1iaw,https://pdb-redo.eu/dssp/db/1iaw/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iaw.dssp,825076,
1idp,https://pdb-redo.eu/dssp/db/1idp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1idp.dssp,503963,
1ifg,https://pdb-redo.eu/dssp/db/1ifg/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1ifg.dssp,207684,
1ifr,https://pdb-redo.eu/dssp/db/1ifr/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1ifr.dssp,178755,
1ig0,https://pdb-redo.eu/dssp/db/1ig0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1ig0.dssp,776763,
1igq,https://pdb-redo.eu/dssp/db/1igq/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1igq.dssp,308987,
1iko,https://pdb-redo.eu/dssp/db/1iko/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1iko.dssp,242429,
1ilk,https://pdb-redo.eu/dssp/db/1ilk/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1ilk.dssp,221212,
