pdbid,url,http_code,filepath,filesize,error
4r6h,https://pdb-redo.eu/dssp/db/4r6h/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4r6h.dssp,57598,
4r75,https://pdb-redo.eu/dssp/db/4r75/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4r75.dssp,47186,
4r78,https://pdb-redo.eu/dssp/db/4r78/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4r78.dssp,42939,
4r7f,https://pdb-redo.eu/dssp/db/4r7f/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4r7f.dssp,58009,
4ray,https://pdb-redo.eu/dssp/db/4ray/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ray.dssp,40610,
4rct,https://pdb-redo.eu/dssp/db/4rct/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rct.dssp,98835,
4rd4,https://pdb-redo.eu/dssp/db/4rd4/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rd4.dssp,60338,
4rd8,https://pdb-redo.eu/dssp/db/4rd8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rd8.dssp,62393,
4rek,https://pdb-redo.eu/dssp/db/4rek/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rek.dssp,71846,
4reo,https://pdb-redo.eu/dssp/db/4reo/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4reo.dssp,33897,
4rep,https://pdb-redo.eu/dssp/db/4rep/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rep.dssp,70613,
4rfu,https://pdb-redo.eu/dssp/db/4rfu/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rfu.dssp,51981,
4rgd,https://pdb-redo.eu/dssp/db/4rgd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rgd.dssp,22937,
4rgi,https://pdb-redo.eu/dssp/db/4rgi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rgi.dssp,13347,
4rgp,https://pdb-redo.eu/dssp/db/4rgp/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rgp.dssp,73627,
4rho,https://pdb-redo.eu/dssp/db/4rho/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rho.dssp,74038,
4rhz,https://pdb-redo.eu/dssp/db/4rhz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rhz.dssp,56365,
4rj2,https://pdb-redo.eu/dssp/db/4rj2/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rj2.dssp,199119,
4rjw,https://pdb-redo.eu/dssp/db/4rjw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rjw.dssp,61982,
4rjz,https://pdb-redo.eu/dssp/db/4rjz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rjz.dssp,55954,
4rk5,https://pdb-redo.eu/dssp/db/4rk5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rk5.dssp,41295,
4rks,https://pdb-redo.eu/dssp/db/4rks/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rks.dssp,91026,
4rl8,https://pdb-redo.eu/dssp/db/4rl8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rl8.dssp,150621,
4rlz,https://pdb-redo.eu/dssp/db/4rlz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rlz.dssp,87738,
4roc,https://pdb-redo.eu/dssp/db/4roc/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4roc.dssp,69654,
4rp3,https://pdb-redo.eu/dssp/db/4rp3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rp3.dssp,28554,
4rp9,https://pdb-redo.eu/dssp/db/4rp9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rp9.dssp,65407,
4rpm,https://pdb-redo.eu/dssp/db/4rpm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rpm.dssp,57735,
4rpt,https://pdb-redo.eu/dssp/db/4rpt/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rpt.dssp,42665,
4rri,https://pdb-redo.eu/dssp/db/4rri/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rri.dssp,22252,
4rs7,https://pdb-redo.eu/dssp/db/4rs7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rs7.dssp,51844,
4rti,https://pdb-redo.eu/dssp/db/4rti/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rti.dssp,27595,
4ru0,https://pdb-redo.eu/dssp/db/4ru0/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ru0.dssp,117467,
4ru1,https://pdb-redo.eu/dssp/db/4ru1/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ru1.dssp,475996,
4ru3,https://pdb-redo.eu/dssp/db/4ru3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ru3.dssp,31705,
4ruq,https://pdb-redo.eu/dssp/db/4ruq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ruq.dssp,68558,
4ruw,https://pdb-redo.eu/dssp/db/4ruw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ruw.dssp,56502,
4rwu,https://pdb-redo.eu/dssp/db/4rwu/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rwu.dssp,14717,
4rxv,https://pdb-redo.eu/dssp/db/4rxv/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rxv.dssp,34993,
4rxx,https://pdb-redo.eu/dssp/db/4rxx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rxx.dssp,61982,
4ryo,https://pdb-redo.eu/dssp/db/4ryo/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ryo.dssp,24307,
4rz9,https://pdb-redo.eu/dssp/db/4rz9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rz9.dssp,28143,
4rzy,https://pdb-redo.eu/dssp/db/4rzy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4rzy.dssp,244603,
4s1p,https://pdb-redo.eu/dssp/db/4s1p/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4s1p.dssp,28828,
4s28,https://pdb-redo.eu/dssp/db/4s28/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4s28.dssp,74860,
4s39,https://pdb-redo.eu/dssp/db/4s39/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4s39.dssp,58557,
4s3i,https://pdb-redo.eu/dssp/db/4s3i/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4s3i.dssp,106233,
4sgb,https://pdb-redo.eu/dssp/db/4sgb/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4sgb.dssp,36089,
4tkc,https://pdb-redo.eu/dssp/db/4tkc/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tkc.dssp,19786,
4tla,https://pdb-redo.eu/dssp/db/4tla/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tla.dssp,189940,
4tm3,https://pdb-redo.eu/dssp/db/4tm3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tm3.dssp,230903,
4tmt,https://pdb-redo.eu/dssp/db/4tmt/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tmt.dssp,97876,
4tn5,https://pdb-redo.eu/dssp/db/4tn5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tn5.dssp,34719,
4to7,https://pdb-redo.eu/dssp/db/4to7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4to7.dssp,22663,
4tps,https://pdb-redo.eu/dssp/db/4tps/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tps.dssp,65133,
4tpw,https://pdb-redo.eu/dssp/db/4tpw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tpw.dssp,54173,
4trh,https://pdb-redo.eu/dssp/db/4trh/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4trh.dssp,143086,
4tsd,https://pdb-redo.eu/dssp/db/4tsd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tsd.dssp,53077,
4tw3,https://pdb-redo.eu/dssp/db/4tw3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tw3.dssp,34034,
4txr,https://pdb-redo.eu/dssp/db/4txr/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4txr.dssp,33212,
4tyz,https://pdb-redo.eu/dssp/db/4tyz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4tyz.dssp,33623,
4u12,https://pdb-redo.eu/dssp/db/4u12/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u12.dssp,14580,
4u1e,https://pdb-redo.eu/dssp/db/4u1e/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u1e.dssp,67873,
4u5h,https://pdb-redo.eu/dssp/db/4u5h/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u5h.dssp,98698,
4u7w,https://pdb-redo.eu/dssp/db/4u7w/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u7w.dssp,111439,
4u8i,https://pdb-redo.eu/dssp/db/4u8i/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u8i.dssp,280771,
4u98,https://pdb-redo.eu/dssp/db/4u98/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u98.dssp,65407,
4u9h,https://pdb-redo.eu/dssp/db/4u9h/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u9h.dssp,113083,
4u9n,https://pdb-redo.eu/dssp/db/4u9n/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4u9n.dssp,52392,
4ua6,https://pdb-redo.eu/dssp/db/4ua6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ua6.dssp,75408,
4uaf,https://pdb-redo.eu/dssp/db/4uaf/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uaf.dssp,71846,
4uas,https://pdb-redo.eu/dssp/db/4uas/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uas.dssp,65407,
4ub9,https://pdb-redo.eu/dssp/db/4ub9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ub9.dssp,516411,
4uc8,https://pdb-redo.eu/dssp/db/4uc8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uc8.dssp,64585,
4udg,https://pdb-redo.eu/dssp/db/4udg/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4udg.dssp,267619,
4ue0,https://pdb-redo.eu/dssp/db/4ue0/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4ue0.dssp,51159,
4uf7,https://pdb-redo.eu/dssp/db/4uf7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uf7.dssp,155964,
4uj7,https://pdb-redo.eu/dssp/db/4uj7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uj7.dssp,32116,
4uob,https://pdb-redo.eu/dssp/db/4uob/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uob.dssp,36774,
4uqx,https://pdb-redo.eu/dssp/db/4uqx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uqx.dssp,39514,
4uqz,https://pdb-redo.eu/dssp/db/4uqz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uqz.dssp,42391,
4us3,https://pdb-redo.eu/dssp/db/4us3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4us3.dssp,64037,
4usk,https://pdb-redo.eu/dssp/db/4usk/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4usk.dssp,98287,
4uss,https://pdb-redo.eu/dssp/db/4uss/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uss.dssp,45542,
4uu3,https://pdb-redo.eu/dssp/db/4uu3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uu3.dssp,49241,
4uxu,https://pdb-redo.eu/dssp/db/4uxu/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uxu.dssp,61297,
4uyb,https://pdb-redo.eu/dssp/db/4uyb/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uyb.dssp,58557,
4uyi,https://pdb-redo.eu/dssp/db/4uyi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uyi.dssp,21019,
4uyt,https://pdb-redo.eu/dssp/db/4uyt/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uyt.dssp,27869,
4uzz,https://pdb-redo.eu/dssp/db/4uzz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4uzz.dssp,27458,
4v00,https://pdb-redo.eu/dssp/db/4v00/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v00.dssp,98013,
4v12,https://pdb-redo.eu/dssp/db/4v12/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v12.dssp,49789,
4v1g,https://pdb-redo.eu/dssp/db/4v1g/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v1g.dssp,38966,
4v1k,https://pdb-redo.eu/dssp/db/4v1k/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v1k.dssp,21567,
4v1t,https://pdb-redo.eu/dssp/db/4v1t/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v1t.dssp,214326,
4v23,https://pdb-redo.eu/dssp/db/4v23/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v23.dssp,38555,
4v2k,https://pdb-redo.eu/dssp/db/4v2k/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v2k.dssp,35815,
4v33,https://pdb-redo.eu/dssp/db/4v33/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v33.dssp,90341,
4v4m,https://pdb-redo.eu/dssp/db/4v4m/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v4m.dssp,1524183,
4v9f,https://pdb-redo.eu/dssp/db/4v9f/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4v9f.dssp,599022,
4w4k,https://pdb-redo.eu/dssp/db/4w4k/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w4k.dssp,73216,
4w4l,https://pdb-redo.eu/dssp/db/4w4l/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w4l.dssp,79929,
4w5x,https://pdb-redo.eu/dssp/db/4w5x/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w5x.dssp,35678,
4w64,https://pdb-redo.eu/dssp/db/4w64/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w64.dssp,72257,
4w6y,https://pdb-redo.eu/dssp/db/4w6y/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w6y.dssp,41295,
4w78,https://pdb-redo.eu/dssp/db/4w78/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w78.dssp,166239,
4w79,https://pdb-redo.eu/dssp/db/4w79/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w79.dssp,31294,
4w7l,https://pdb-redo.eu/dssp/db/4w7l/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w7l.dssp,126509,
4w7w,https://pdb-redo.eu/dssp/db/4w7w/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w7w.dssp,46501,
4w8h,https://pdb-redo.eu/dssp/db/4w8h/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w8h.dssp,21704,
4w8k,https://pdb-redo.eu/dssp/db/4w8k/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w8k.dssp,84176,
4w8p,https://pdb-redo.eu/dssp/db/4w8p/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w8p.dssp,47871,
4w9z,https://pdb-redo.eu/dssp/db/4w9z/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4w9z.dssp,22526,
4wa0,https://pdb-redo.eu/dssp/db/4wa0/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wa0.dssp,52666,
4wai,https://pdb-redo.eu/dssp/db/4wai/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wai.dssp,53214,
4wbe,https://pdb-redo.eu/dssp/db/4wbe/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wbe.dssp,53077,
4wck,https://pdb-redo.eu/dssp/db/4wck/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wck.dssp,61160,
4wd8,https://pdb-redo.eu/dssp/db/4wd8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wd8.dssp,188433,
4wee,https://pdb-redo.eu/dssp/db/4wee/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wee.dssp,22115,
4wfq,https://pdb-redo.eu/dssp/db/4wfq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wfq.dssp,29924,
4wfv,https://pdb-redo.eu/dssp/db/4wfv/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wfv.dssp,24581,
4whi,https://pdb-redo.eu/dssp/db/4whi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4whi.dssp,17594,
4whn,https://pdb-redo.eu/dssp/db/4whn/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4whn.dssp,96506,
4whs,https://pdb-redo.eu/dssp/db/4whs/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4whs.dssp,184323,
4wid,https://pdb-redo.eu/dssp/db/4wid/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wid.dssp,100205,
4wjk,https://pdb-redo.eu/dssp/db/4wjk/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wjk.dssp,124180,
4wjt,https://pdb-redo.eu/dssp/db/4wjt/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wjt.dssp,43761,
4wka,https://pdb-redo.eu/dssp/db/4wka/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wka.dssp,54173,
4wks,https://pdb-redo.eu/dssp/db/4wks/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wks.dssp,101164,
4wlr,https://pdb-redo.eu/dssp/db/4wlr/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wlr.dssp,68695,
4wma,https://pdb-redo.eu/dssp/db/4wma/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wma.dssp,49515,
4wn5,https://pdb-redo.eu/dssp/db/4wn5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wn5.dssp,33075,
4wnd,https://pdb-redo.eu/dssp/db/4wnd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wnd.dssp,52529,
4wnn,https://pdb-redo.eu/dssp/db/4wnn/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wnn.dssp,104863,
4wpk,https://pdb-redo.eu/dssp/db/4wpk/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wpk.dssp,34856,
4wpy,https://pdb-redo.eu/dssp/db/4wpy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wpy.dssp,15676,
4wqk,https://pdb-redo.eu/dssp/db/4wqk/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wqk.dssp,27595,
4wri,https://pdb-redo.eu/dssp/db/4wri/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wri.dssp,29239,
4wrp,https://pdb-redo.eu/dssp/db/4wrp/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wrp.dssp,36226,
4wsf,https://pdb-redo.eu/dssp/db/4wsf/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wsf.dssp,20471,
4wsq,https://pdb-redo.eu/dssp/db/4wsq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wsq.dssp,89656,
4wt3,https://pdb-redo.eu/dssp/db/4wt3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wt3.dssp,30746,
4wui,https://pdb-redo.eu/dssp/db/4wui/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wui.dssp,31705,
4wwf,https://pdb-redo.eu/dssp/db/4wwf/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wwf.dssp,33486,
4wx0,https://pdb-redo.eu/dssp/db/4wx0/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wx0.dssp,73764,
4wx4,https://pdb-redo.eu/dssp/db/4wx4/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wx4.dssp,32664,
4wy4,https://pdb-redo.eu/dssp/db/4wy4/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4wy4.dssp,40336,
4x1z,https://pdb-redo.eu/dssp/db/4x1z/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x1z.dssp,94725,
4x5p,https://pdb-redo.eu/dssp/db/4x5p/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x5p.dssp,25266,
4x7y,https://pdb-redo.eu/dssp/db/4x7y/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x7y.dssp,72257,
4x84,https://pdb-redo.eu/dssp/db/4x84/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x84.dssp,127194,
4x9j,https://pdb-redo.eu/dssp/db/4x9j/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x9j.dssp,15402,
4x9m,https://pdb-redo.eu/dssp/db/4x9m/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x9m.dssp,56228,
4x9r,https://pdb-redo.eu/dssp/db/4x9r/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x9r.dssp,34582,
4x9z,https://pdb-redo.eu/dssp/db/4x9z/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4x9z.dssp,16909,
4xah,https://pdb-redo.eu/dssp/db/4xah/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xah.dssp,52392,
4xal,https://pdb-redo.eu/dssp/db/4xal/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xal.dssp,16909,
4xax,https://pdb-redo.eu/dssp/db/4xax/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xax.dssp,50611,
4xb4,https://pdb-redo.eu/dssp/db/4xb4/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xb4.dssp,42528,
4xb6,https://pdb-redo.eu/dssp/db/4xb6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xb6.dssp,270359,
4xc5,https://pdb-redo.eu/dssp/db/4xc5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xc5.dssp,70339,
4xdx,https://pdb-redo.eu/dssp/db/4xdx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xdx.dssp,13210,
4xe7,https://pdb-redo.eu/dssp/db/4xe7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xe7.dssp,61023,
4xea,https://pdb-redo.eu/dssp/db/4xea/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xea.dssp,61571,
4xek,https://pdb-redo.eu/dssp/db/4xek/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xek.dssp,24718,
4xez,https://pdb-redo.eu/dssp/db/4xez/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xez.dssp,29102,
4xfk,https://pdb-redo.eu/dssp/db/4xfk/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xfk.dssp,57187,
4xfr,https://pdb-redo.eu/dssp/db/4xfr/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xfr.dssp,113631,
4xht,https://pdb-redo.eu/dssp/db/4xht/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xht.dssp,54858,
4xjy,https://pdb-redo.eu/dssp/db/4xjy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xjy.dssp,85820,
4xkz,https://pdb-redo.eu/dssp/db/4xkz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xkz.dssp,38007,
4xlx,https://pdb-redo.eu/dssp/db/4xlx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xlx.dssp,157060,
4xmq,https://pdb-redo.eu/dssp/db/4xmq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xmq.dssp,72394,
4xo1,https://pdb-redo.eu/dssp/db/4xo1/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xo1.dssp,11840,
4xot,https://pdb-redo.eu/dssp/db/4xot/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xot.dssp,85409,
4xpx,https://pdb-redo.eu/dssp/db/4xpx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xpx.dssp,21430,
4xrt,https://pdb-redo.eu/dssp/db/4xrt/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xrt.dssp,86231,
4xu6,https://pdb-redo.eu/dssp/db/4xu6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xu6.dssp,29513,
4xuw,https://pdb-redo.eu/dssp/db/4xuw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xuw.dssp,28965,
4xwh,https://pdb-redo.eu/dssp/db/4xwh/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xwh.dssp,102260,
4xxh,https://pdb-redo.eu/dssp/db/4xxh/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xxh.dssp,73627,
4xxl,https://pdb-redo.eu/dssp/db/4xxl/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xxl.dssp,16224,
4xyp,https://pdb-redo.eu/dssp/db/4xyp/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xyp.dssp,13210,
4xz6,https://pdb-redo.eu/dssp/db/4xz6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xz6.dssp,83354,
4xzf,https://pdb-redo.eu/dssp/db/4xzf/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4xzf.dssp,20197,
4y0h,https://pdb-redo.eu/dssp/db/4y0h/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4y0h.dssp,257207,
4y2f,https://pdb-redo.eu/dssp/db/4y2f/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/4y2f.dssp,23211,
4y4o,https://pdb-redo.eu/dssp/db/4y4o/legacy,200,,0,requests error: 404 Client Error: Not Found for url: https://pdb-redo.eu/dssp/db/4y4o/legacy
